table_year,categoria,marca,modelo,versao,motor,propulsao,transmissao,combustivel,kml_etanol_cidade,kml_etanol_estrada,kml_gasolina_cidade,kml_gasolina_estrada,kml_eletrico_cidade,kml_eletrico_estrada,consumo_mj_km,autonomia_eletrica_km,classificacao_pbe,classificacao_geral,selo_conpet
2024,Comercial,PEUGEOT,BOXER,MB EXE17,2.2 T,Combustão,M-6,D,,,9.5,9.3,,,2.86,,C,E,-
2024,Comercial,PEUGEOT,BOXER,MB CFT20,2.2 T,Combustão,M-6,D,,,9.5,9.3,,,2.86,,C,E,-
2024,Comercial,PEUGEOT,BOXER,MB CFT19,2.2 T,Combustão,M-6,D,,,9.5,9.3,,,2.86,,C,E,-
2024,Comercial,PEUGEOT,BOXER,16L LUXO (MY25),2.2 T,Combustão,M-6,D,,,9.3,9.1,,,2.93,,C,E,-
2024,Comercial,PEUGEOT,BOXER,MB EXE17 (MY25),2.2 T,Combustão,M-6,D,,,9.3,9.1,,,2.93,,C,E,-
2024,Comercial,PEUGEOT,BOXER,MB CFT19 (MY25),2.2 T,Combustão,M-6,D,,,9.3,9.1,,,2.93,,C,E,-
2024,Comercial,PEUGEOT,BOXER,CARGO PK (MY25),2.2 T,Combustão,M-6,D,,,10.0,9.7,,,2.72,,B,E,-
2024,Comercial,PEUGEOT,BOXER,CARGO L2 (MY25),2.2 T,Combustão,M-6,D,,,10.0,9.7,,,2.72,,B,E,-
2024,Comercial,PEUGEOT,BOXER,FURGAOPK (MY25),2.2 T,Combustão,M-6,D,,,10.0,9.7,,,2.72,,B,E,-
2024,Comercial,PEUGEOT,BOXER,VIDRADA (MY 25),2.2 T,Combustão,M-6,D,,,10.3,10.3,,,2.61,,B,D,-
2024,Comercial,Renault,Master Bus,Minibus,2.3-16V,Combustão,M-6,D,,,9.5,9.1,,,2.89,,C,E,-
2024,Comercial,Renault,Master Chassis Cabine,Chassis Cabine,2.3-16V,Combustão,M-6,D,,,10.3,9.3,,,2.72,,B,E,-
2024,Comercial,Renault,Master PRO Furgão,Furgão Pró Tolé L1H1/L2H2/L3H2/Vitré,2.3-16V,Combustão,M-6,D,,,10.1,9.8,,,2.70,,B,E,-
2024,Comercial,Renault,Master Furgão,Furgão,2.3-16V,Combustão,M-6,D,,,10.1,9.8,,,2.70,,B,E,-
2024,Comercial,Renault,Kangoo,ETECHL2,Elétrico,Elétrico,A,E,,,,,37.5,30.3,0.60,210,A,A,-
2024,Comercial,Renault,Kangoo,EX PRO,1.6 16V,Combustão,M-5,F,7.5,8.0,11.3,11.8,,,1.92,,A,C,-
2024,Comercial,Renault,E-KWID,CARGO,Elétrico,Elétrico,A,E,,,,,52.7,39.6,0.44,185,A,A,-
2024,Picape Compacta,CHEVROLET,MONTANA,T AT LTZ,1.2T - 12 V,Combustão,A-6,F,7.7,9.3,11.1,13.3,,,1.81,,B,C,-
2024,Picape Compacta,CHEVROLET,MONTANA,T AT PR,1.2T - 12 V,Combustão,A-6,F,7.7,9.3,11.1,13.3,,,1.81,,B,C,-
2024,Picape Compacta,CHEVROLET,MONTANA,T AT RS,1.2T - 12 V,Combustão,A-6,F,7.7,9.3,11.1,13.3,,,1.81,,B,C,-
2024,Picape Compacta,CHEVROLET,MONTANA,T,1.2T - 12 V,Combustão,M-6,F,8.3,9.6,12.0,13.6,,,1.70,,A,C,-
2024,Picape Compacta,CHEVROLET,MONTANA,T LT,1.2T - 12 V,Combustão,M-6,F,8.3,9.6,12.0,13.6,,,1.70,,A,C,-
2024,Picape Compacta,CHEVROLET,MONTANA,T (MY25.5),1.2T - 12V,Combustão,M-6,F,8.4,9.7,12.3,13.7,,,1.66,,A,C,-
2024,Picape Compacta,CHEVROLET,MONTANA,T LT (MY25.5),1.2T - 12V,Combustão,M-6,F,8.4,9.7,12.3,13.7,,,1.66,,A,C,-
2024,Picape Compacta,CHEVROLET,MONTANA,T AT LTZ (MY25.5),1.2T - 12V,Combustão,A-6,F,7.5,9.7,11.0,13.5,,,1.80,,B,C,-
2024,Picape Compacta,CHEVROLET,MONTANA,T AT PR (MY25.5),1.2T - 12V,Combustão,A-6,F,7.5,9.7,11.0,13.5,,,1.80,,B,C,-
2024,Picape Compacta,CHEVROLET,MONTANA,T AT RS (MY25.5),1.2T - 12V,Combustão,A-6,F,7.5,9.7,11.0,13.5,,,1.80,,B,C,-
2024,Picape Compacta,FIAT,STRADA,RANCH T200AT,1.0-12V T,Combustão,CVT-7,F,8.3,9.4,12.1,13.2,,,1.71,,A,C,-
2024,Picape Compacta,FIAT,STRADA,ULTRA T200AT,1.0-12V T,Combustão,CVT-7,F,8.3,9.4,12.1,13.2,,,1.71,,A,C,-
2024,Picape Compacta,FIAT,STRADA,VOLCANO 13AT,1.3-8V,Combustão,CVT-7,F,8.7,10.5,12.4,13.8,,,1.62,,A,C,-
2024,Picape Compacta,FIAT,STRADA,FREEDOM CD13,1.3-8V,Combustão,M-5,F,9.0,9.8,12.7,13.9,,,1.61,,A,C,-
2024,Picape Compacta,FIAT,STRADA,VOLCANO CD13,1.3-8V,Combustão,M-5,F,9.0,9.8,12.7,13.9,,,1.61,,A,C,-
2024,Picape Compacta,FIAT,STRADA,ENDURAN CS13,1.3-8V,Combustão,M-5,F,9.1,10.2,13.1,14.6,,,1.56,,A,C,-
2024,Picape Compacta,FIAT,STRADA,FREEDOM CS13,1.3-8V,Combustão,M-5,F,9.1,10.2,13.1,14.6,,,1.56,,A,C,-
2024,Picape Compacta,Renault,Oroch,Intense,1.3 - 16V,Combustão,CVT,F,7.4,7.8,10.5,11.0,,,2.01,,E,C,-
2024,Picape Compacta,Renault,Oroch,Iconic,1.3 - 16V,Combustão,CVT,F,7.4,7.8,10.5,11.0,,,2.01,,E,C,-
2024,Picape Compacta,Renault,Oroch,Outsider,1.3 - 16V,Combustão,CVT,F,7.4,7.8,10.5,11.0,,,2.01,,E,C,-
2024,Picape Compacta,Renault,Oroch,Intense16M,1.6 - 16V,Combustão,M-6,F,7.4,8.0,11.3,11.6,,,1.93,,D,C,-
2024,Picape Compacta,Renault,Oroch,PRO16,1.6 - 16V,Combustão,M-6,F,7.4,8.0,11.3,11.6,,,1.93,,D,C,-
2024,Picape Compacta,Renault,Oroch,ICONICMN,1.6 - 16V,Combustão,M-6,F,7.4,8.0,11.3,11.6,,,1.93,,D,C,-
2024,Picape Compacta,VW,SAVEIRO,CS ROBUST MF,1.6-16V,Combustão,M - 5,F,7.9,9.1,11.5,12.9,,,1.79,,B,C,-
2024,Picape Compacta,VW,SAVEIRO,CS TRENDLINE MF,1.6-16V,Combustão,M - 5,F,7.9,9.1,11.5,12.9,,,1.79,,B,C,-
2024,Picape Compacta,VW,SAVEIRO,CD ROBUST MF,1.6-16V,Combustão,M - 5,F,7.8,8.9,11.3,12.6,,,1.82,,B,C,-
2024,Picape Compacta,VW,SAVEIRO,CD EXTREME MF,1.6-16V,Combustão,M - 5,F,7.8,8.9,11.3,12.6,,,1.82,,B,C,-
2024,Picape,BYD,SHARK,GL DM / GS DM,1.5-16V,Plug-in,A-1,E,,,9.5,7.7,24.6,19.9,0.91,57,A,A,SIM
2024,Picape,CHEVROLET,S10,HC DD4A,2.8 - 16V,Combustão,A-6,D,,,8.4,10.4,,,2.96,,D,E,-
2024,Picape,CHEVROLET,S10,LT DD4A,2.8 - 16V,Combustão,A-6,D,,,8.6,10.9,,,2.86,,C,E,-
2024,Picape,CHEVROLET,S10,LTZ DD4A,2.8 - 16V,Combustão,A-6,D,,,8.6,10.9,,,2.86,,C,E,-
2024,Picape,CHEVROLET,S10,MID DD4A,2.8 - 16V,Combustão,A-6,D,,,8.6,10.9,,,2.86,,C,E,-
2024,Picape,CHEVROLET,S10,LS DS4,2.8 - 16V,Combustão,M-6,D,,,9.4,10.6,,,2.73,,C,E,-
2024,Picape,CHEVROLET,S10,LS DS4C,2.8 - 16V,Combustão,M-6,D,,,9.4,10.6,,,2.73,,C,E,-
2024,Picape,CHEVROLET,S10,LS DD4,2.8 - 16V,Combustão,M-6,D,,,9.3,10.8,,,2.73,,C,E,-
2024,Picape,CHEVROLET,S10,LT DD4,2.8 - 16V,Combustão,M-6,D,,,9.3,10.8,,,2.73,,C,E,-
2024,Picape,CHEVROLET,S10,Z71,2.8 - 16V,Combustão,A-6,D,,,8.3,10.0,,,3.01,,D,E,-
2024,Picape,CHEVROLET,S10,WT DS4 (MY25.5),2.8 - 16V,Combustão,M-6,D,,,10.3,11.3,,,2.51,,B,D,-
2024,Picape,CHEVROLET,S10,WT DS4C (MY25.5),2.8 - 16V,Combustão,M-6,D,,,10.3,11.3,,,2.51,,B,D,-
2024,Picape,CHEVROLET,S10,WT DD4 (MY25.5),2.8 - 16V,Combustão,M-6,D,,,10.2,11.4,,,2.52,,B,D,-
2024,Picape,CHEVROLET,S10,WT DD4A (MY25.5),2.8 - 16V,Combustão,A-8,D,,,8.9,12.0,,,2.70,,C,E,-
2024,Picape,CHEVROLET,S10,LTZ DD4A (MY25.5),2.8 - 16V,Combustão,A-8,D,,,8.9,12.0,,,2.70,,C,E,-
2024,Picape,CHEVROLET,S10,HC DD4A (MY25.5),2.8 - 16V,Combustão,A-8,D,,,8.9,12.0,,,2.70,,C,E,-
2024,Picape,CHEVROLET,S10,Z71 (MY25.5),2.8 - 16V,Combustão,A-8,D,,,8.4,11.1,,,2.87,,C,E,-
2024,Picape,CHEVROLET,S10,HC DD4A (MY25),2.8 - 16V,Combustão,A-8,D,,,9.5,11.4,,,2.62,,B,D,-
2024,Picape,CHEVROLET,S10,LTZ DD4A (MY25),2.8 - 16V,Combustão,A-8,D,,,9.5,11.4,,,2.62,,B,D,-
2024,Picape,CHEVROLET,S10,WT DD4A (MY25),2.8 - 16V,Combustão,A-8,D,,,9.5,11.4,,,2.62,,B,D,-
2024,Picape,CHEVROLET,S10,WT DD4 (MY25),2.8 - 16V,Combustão,M-6,D,,,10.3,11.1,,,2.52,,B,D,-
2024,Picape,CHEVROLET,S10,WT DS4 (MY25),2.8 - 16V,Combustão,M-6,D,,,10.3,11.1,,,2.52,,B,D,-
2024,Picape,CHEVROLET,S10,WT DS4C (MY25),2.8 - 16V,Combustão,M-6,D,,,10.3,11.1,,,2.52,,B,D,-
2024,Picape,CHEVROLET,S10,Z71 (MY25),2.8 - 16V,Combustão,A-8,D,,,9.1,10.6,,,2.78,,C,E,-
2024,Picape,CHEVROLET,SILVERADO,HC,5.3 V8,Combustão,A-10,G,,,6.0,7.2,,,3.48,,E,E,-
2024,Picape,FIAT,TORO,ENDUR T270 AT6,1.3-16V T,Combustão,A-6,F,6.8,8.2,9.6,11.6,,,2.09,,A,D,-
2024,Picape,FIAT,TORO,FREED T270 AT6,1.3-16V T,Combustão,A-6,F,6.6,7.9,9.2,11.0,,,2.17,,A,D,-
2024,Picape,FIAT,TORO,VOLC T270 AT6,1.3-16V T,Combustão,A-6,F,6.6,7.9,9.2,11.0,,,2.17,,A,D,-
2024,Picape,FIAT,TORO,ULTRA AT9 4X4,2.0 T,Combustão,A-9,D,,,10.1,12.4,,,2.44,,B,D,-
2024,Picape,FIAT,TORO,FREEDOM AT9 4X4,2.0 T,Combustão,A-9,D,,,10.1,12.4,,,2.44,,B,D,-
2024,Picape,FIAT,TORO,RANCH AT9 4X4,2.0 T,Combustão,A-9,D,,,10.5,13.0,,,2.33,,A,D,-
2024,Picape,FIAT,TORO,VOLCANO AT9 4X4,2.0 T,Combustão,A-9,D,,,10.5,13.0,,,2.33,,A,D,-
2024,Picape,FIAT,TITANO,ENDURANCE,2.2 T,Combustão,M-6,D,,,9.6,9.6,,,2.80,,C,E,-
2024,Picape,FIAT,TITANO,VOLCANO,2.2 T,Combustão,A-6,D,,,8.6,9.3,,,3.04,,D,E,-
2024,Picape,FIAT,TITANO,RANCH,2.2 T,Combustão,A-6,D,,,8.5,9.2,,,3.09,,D,E,-
2024,Picape,FORD,Maverick,XLT,2.0 GTDi,Combustão,A-8,G,,,8.8,11.1,,,2.26,,A,D,-
2024,Picape,FORD,Maverick,Lariat FX4,2.0 GTDi,Combustão,A-8,G,,,8.8,11.1,,,2.26,,A,D,-
2024,Picape,FORD,F150,Lariat,5.0 - 32V,Combustão,A-10,G,,,6.3,8.6,,,3.13,,E,E,-
2024,Picape,FORD,F150,Platinum,5.0 - 32V,Combustão,A-10,G,,,6.3,8.6,,,3.13,,E,E,-
2024,Picape,FORD,Nova F150,Lariat Black,5.0 - 32V,Combustão,A-10,G,,,6.5,8.5,,,3.08,,D,E,-
2024,Picape,FORD,Nova F150,Lariat Chrome,5.0 - 32V,Combustão,A-10,G,,,6.5,8.5,,,3.08,,D,E,-
2024,Picape,FORD,Maverick,Hibrido Lariat,2.5 FHEV,Híbrido,eCVT,G,,,15.7,13.6,,,1.44,,A,B,SIM
2024,Picape,FORD,Nova Ranger 4x4,XL,2.0 - 16V,Combustão,M-6,D,,,10.2,11.0,,,2.53,,B,D,-
2024,Picape,FORD,Nova Ranger 4x4,XLS,2.0 - 16V,Combustão,M-6,D,,,10.2,11.0,,,2.53,,B,D,-
2024,Picape,FORD,Nova Ranger 4x2,XLS,2.0 - 16V,Combustão,A-6,D,,,10.1,12.4,,,2.43,,B,D,-
2024,Picape,FORD,Nova Ranger 4x2,Black,2.0 - 16V,Combustão,A-6,D,,,10.1,12.4,,,2.43,,B,D,-
2024,Picape,FORD,Nova Ranger 4x4,XLS,2.0 - 16V,Combustão,A-6,D,,,10.0,11.5,,,2.53,,B,D,-
2024,Picape,FORD,Nova Ranger 4x4,XLS,3.0 V6 - 24V,Combustão,A-10,D,,,8.9,10.2,,,2.88,,D,E,-
2024,Picape,FORD,Nova Ranger 4x4,XLT,3.0 V6 - 24V,Combustão,A-10,D,,,8.9,10.2,,,2.88,,D,E,-
2024,Picape,FORD,Nova Ranger 4x4,LTD,3.0 V6 - 24V,Combustão,A-10,D,,,8.9,10.2,,,2.88,,D,E,-
2024,Picape,FORD,Nova Ranger 4x4,LTD+,3.0 V6 - 24V,Combustão,A-10,D,,,8.9,10.2,,,2.88,,D,E,-
2024,Picape,FORD,Ranger Raptor,Raptor,3.0 V6 - 24V,Combustão,A-10,G,,,6.7,7.4,,,3.20,,E,E,-
2024,Picape,JAC,IEV330P,IEV330,Elétrico,Elétrico,A-1,E,,,,,29.2,25.1,0.75,226,A,A,-
2024,Picape,JAC,HUNTER,HUNTER AT,2.0-16V,Combustão,A-8,D,,,9.0,10.2,,,2.84,,C,E,-
2024,Picape,JAC,HUNTER,HUNTER HD 4X4 AT,2.0-16V,Combustão,A-8,D,,,9.0,10.2,,,2.84,,C,E,-
2024,Picape,JAC,HUNTER,HUNTER HD AT,2.0-16V,Combustão,A-8,D,,,9.0,10.2,,,2.84,,C,E,-
2024,Picape,JAC,HUNTER,HUNTER HW AT,2.0-16V,Combustão,A-8,D,,,9.0,10.2,,,2.84,,C,E,-
2024,Picape,JEEP,GLADIATOR,RUBICON (MY25 PL8),3.6-24V,Combustão,A-8,G,,,6.3,7.1,,,3.38,,E,E,-
2024,Picape,JEEP,GLADIATOR,RUBICON,3.6-24V,Combustão,A-8,G,,,6.5,7.4,,,3.24,,E,E,-
2024,Picape,Mitsubishi,L200 Triton,GL,2.4-16V,Combustão,M-6,D,,,10.5,12.5,,,2.36,,A,D,-
2024,Picape,Mitsubishi,L200 Triton,Outdoor GLX,2.4-16V,Combustão,M-6,D,,,10.5,12.5,,,2.36,,A,D,-
2024,Picape,Mitsubishi,L200 Triton,GLS,2.4-16V,Combustão,A-5,D,,,9.8,11.1,,,2.61,,B,D,-
2024,Picape,Mitsubishi,L200 Triton,Outdoor GLS,2.4-16V,Combustão,A-5,D,,,9.8,11.1,,,2.61,,B,D,-
2024,Picape,Mitsubishi,L200 Triton Sport,GLS,2.4-16V,Combustão,M-6,D,,,10.3,11.1,,,2.52,,B,D,-
2024,Picape,Mitsubishi,L200 Triton Sport,GLX,2.4-16V,Combustão,M-6,D,,,10.3,11.1,,,2.52,,B,D,-
2024,Picape,Mitsubishi,L200 Triton Sport,GL,2.4-16V,Combustão,M-6,D,,,10.3,11.1,,,2.52,,B,D,-
2024,Picape,Mitsubishi,L200 Triton Sport,GLS,2.4-16V,Combustão,A-6,D,,,9.3,10.3,,,2.78,,C,E,-
2024,Picape,Mitsubishi,L200 Triton Sport,HPE,2.4-16V,Combustão,A-6,D,,,9.3,10.3,,,2.78,,C,E,-
2024,Picape,Mitsubishi,L200 Triton Sport,HPE-S,2.4-16V,Combustão,A-6,D,,,9.3,10.3,,,2.78,,C,E,-
2024,Picape,Mitsubishi,L200 Triton Sport,SAVANA,2.4-16V,Combustão,A-6,D,,,9.3,10.3,,,2.78,,C,E,-
2024,Picape,Mitsubishi,L200 Triton Sport,OUTDOOR GLS,2.4-16V,Combustão,A-6,D,,,9.3,10.3,,,2.78,,C,E,-
2024,Picape,Nissan,Frontier,S,2.3-16V,Combustão,M-6,D,,,10.0,10.9,,,2.60,,B,D,-
2024,Picape,Nissan,Frontier,ATK,2.3-16V,Combustão,A-7,D,,,9.1,11.0,,,2.73,,C,E,-
2024,Picape,Nissan,Frontier,PRO4X,2.3-16V,Combustão,A-7,D,,,9.1,11.0,,,2.73,,C,E,-
2024,Picape,Nissan,Frontier,SE,2.3-16V,Combustão,A-7,D,,,9.1,11.0,,,2.73,,C,E,-
2024,Picape,Nissan,Frontier,PLT,2.3-16V,Combustão,A-7,D,,,9.3,10.9,,,2.72,,C,E,-
2024,Picape,Nissan,Frontier,XE,2.3-16V,Combustão,A-7,D,,,9.3,10.9,,,2.72,,C,E,-
2024,Picape,RAM,CLASSIC,LARAMIE,5.7-16V,Combustão,A-8,G,,,5.2,6.4,,,3.96,,E,E,-
2024,Picape,RAM,CLASSIC,RT,5.7-16V,Combustão,A-8,G,,,5.2,6.4,,,3.96,,E,E,-
2024,Picape,RAM,CLASSIC,LARAMIE NIGHT EDITION,5.7-16V,Combustão,A-8,G,,,5.2,6.4,,,3.96,,E,E,-
2024,Picape,RAM,RAMPAGE,LARAMIE DS,2.0-16V T,Combustão,A-9,D,,,9.9,12.4,,,2.47,,B,D,-
2024,Picape,RAM,RAMPAGE,LARAMIE GAS,2.0-16V T,Combustão,A-9,G,,,7.8,9.7,,,2.60,,B,D,-
2024,Picape,RAM,RAMPAGE,REBEL AT GAS,2.0-16V T,Combustão,A-9,G,,,7.9,9.7,,,2.58,,B,D,-
2024,Picape,RAM,RAMPAGE,REBEL DS,2.0-16V T,Combustão,A-9,D,,,9.8,12.4,,,2.49,,B,D,-
2024,Picape,RAM,RAMPAGE,REBEL DS,2.0-16V T,Combustão,A-9,D,,,9.5,11.8,,,2.58,,B,D,-
2024,Picape,RAM,RAMPAGE,RT GAS,2.0-16V T,Combustão,A-9,G,,,8.0,10.0,,,2.53,,B,D,-
2024,Picape,RAM,1500,REBEL HEMI CC,5.7-16V,Combustão,A-8,G,,,5.4,6.8,,,3.81,,E,E,-
2024,Picape,RAM,1500,LIMITED HEMI,5.7-16V,Combustão,A-8,G,,,5.5,7.2,,,3.65,,E,E,-
2024,Picape,RAM,1500,LIMITED NIGHT EDITION,5.7-16V,Combustão,A-8,G,,,5.5,7.2,,,3.65,,E,E,-
2024,Picape,TOYOTA,HILUX DIESEL 4X4,SRX,2.8-16V,Combustão,A-6,D,,,10.1,11.3,,,2.54,,B,D,-
2024,Picape,TOYOTA,HILUX DIESEL 4X4,SRV,2.8-16V,Combustão,A-6,D,,,10.1,11.3,,,2.54,,B,D,-
2024,Picape,TOYOTA,HILUX DIESEL 4X4,SR,2.8-16V,Combustão,A-6,D,,,10.1,11.3,,,2.54,,B,D,-
2024,Picape,TOYOTA,HILUX DIESEL 4X4,SC,2.8-16V,Combustão,M-6,D,,,10.4,11.6,,,2.46,,B,D,-
2024,Picape,TOYOTA,HILUX DIESEL 4X4,CC,2.8-16V,Combustão,M-6,D,,,10.4,11.6,,,2.46,,B,D,-
2024,Picape,TOYOTA,HILUX DIESEL 4X4,POWER PACK,2.8-16V,Combustão,M-6,D,,,10.3,11.8,,,2.46,,B,D,-
2024,Picape,TOYOTA,HILUX DIESEL 4X4,SRX Plus,2.8-16V,Combustão,A-6,D,,,9.7,10.6,,,2.68,,C,E,-
2024,Picape,TOYOTA,HILUX DIESEL 4X4,GRS (wide tread),2.8-16V,Combustão,A-6,D,,,9.5,10.7,,,2.69,,C,E,-
2024,Picape,TOYOTA,HILUX DIESEL 4X4 MT,CHASSI MT,2.8-16V,Combustão,M-6,D,,,9.3,10.6,,,2.74,,C,E,-
2024,Picape,TOYOTA,HILUX DIESEL 4X4 MT,CABINE SIMPLES MT,2.8-16V,Combustão,M-6,D,,,9.3,10.6,,,2.74,,C,E,-
2024,Picape,TOYOTA,HILUX DIESEL 4X4 MT,POWER PACK MT,2.8-16V,Combustão,M-6,D,,,9.7,11.2,,,2.62,,B,D,-
2024,Picape,TOYOTA,HILUX DIESEL 4X4 AT,CHASSI AT,2.8-16V,Combustão,A-6,D,,,9.3,10.0,,,2.82,,C,E,-
2024,Picape,TOYOTA,HILUX DIESEL 4X4 AT,CABINE SIMPLES AT,2.8-16V,Combustão,A-6,D,,,9.3,10.0,,,2.82,,C,E,-
2024,Picape,TOYOTA,HILUX DIESEL 4X4 AT,POWER PACK AT,2.8-16V,Combustão,A-6,D,,,9.3,10.0,,,2.82,,C,E,-
2024,Picape,TOYOTA,HILUX DIESEL 4X4 AT,SR AT,2.8-16V,Combustão,A-6,D,,,9.3,10.0,,,2.82,,C,E,-
2024,Picape,TOYOTA,HILUX DIESEL 4X4 AT,SRV AT,2.8-16V,Combustão,A-6,D,,,9.3,10.0,,,2.82,,C,E,-
2024,Picape,TOYOTA,HILUX DIESEL 4X4 AT,SRX AT,2.8-16V,Combustão,A-6,D,,,9.3,10.0,,,2.82,,C,E,-
2024,Picape,TOYOTA,HILUX DIESEL 4X4 AT,SRX PLUS AT,2.8-16V,Combustão,A-6,D,,,9.3,10.0,,,2.82,,C,E,-
2024,Picape,VW,AMAROK,V6 COMFORT,3.0-24V,Combustão,A - 8,D,,,9.0,9.7,,,2.92,,D,E,-
2024,Picape,VW,AMAROK,V6 HIGH,3.0-24V,Combustão,A - 8,D,,,9.0,9.7,,,2.92,,D,E,-
2024,Picape,VW,AMAROK,V6 EXTREME,3.0-24V,Combustão,A - 8,D,,,9.0,9.7,,,2.92,,D,E,-
2024,Picape,VW,AMAROK,V6 HIGH (MY25),3.0 - 24V,Combustão,A - 8,D,,,8.7,9.3,,,3.03,,D,E,-
2024,Picape,VW,AMAROK,V6 EXTREME(MY25),3.0 - 24V,Combustão,A - 8,D,,,8.7,9.3,,,3.03,,D,E,-
2024,Picape,VW,AMAROK,V6 COMFORT(MY25),3.0 - 24V,Combustão,A - 8,D,,,8.5,9.0,,,3.11,,E,E,-
2024,Esportivo,BMW,M3,Competition,3.0 - 24V,Combustão,A-8,G,,,7.3,9.4,,,2.76,,E,E,-
2024,Esportivo,BMW,M3,CS,3.0 - 24V,Combustão,A-8,G,,,7.0,8.5,,,2.93,,E,E,-
2024,Esportivo,BMW,M2,Coupe,3.0 - 24V,Combustão,A-8,G,,,7.5,9.2,,,2.72,,E,E,-
2024,Esportivo,BMW,M2,Coupe Track,3.0 - 24V,Combustão,A-8,G,,,7.5,9.2,,,2.72,,E,E,-
2024,Esportivo,BMW,M4,CS,3.0 - 24V,Combustão,A-8,G,,,7.2,9.5,,,2.77,,E,E,-
2024,Esportivo,BMW,M3,Competition (MY25),3.0 - 24V,Combustão,A-8,G,,,7.0,9.3,,,2.84,,E,E,-
2024,Esportivo,BMW,M3,COMP TRACK (MY25),3.0 - 24V,Combustão,A-8,G,,,7.0,9.3,,,2.84,,E,E,-
2024,Esportivo,BMW,M2,Coupe / Coupe Track (MY25),3.0 - 24V,Combustão,A-8,G,,,7.2,9.3,,,2.79,,E,E,-
2024,Esportivo,CHEVROLET,CAMARO,2SS CONV,6.2L - 16V,Combustão,A-10,G,,,6.1,9.0,,,3.15,,E,E,-
2024,Esportivo,CHEVROLET,CAMARO,2SS,6.2L - 16V,Combustão,A-10,G,,,6.2,9.4,,,3.09,,E,E,-
2024,Esportivo,FERRARI,ROMA,--,3.9-32V,Combustão,DCT-8,G,,,6.9,8.3,,,3.00,,E,E,-
2024,Esportivo,FERRARI,296,GTB,3.0-24V,Plug-in,DCT-8,G,,,6.3,8.4,8.9,11.9,2.02,10,D,C,-
2024,Esportivo,FERRARI,PUROSANGUE,--,6.5-48V,Combustão,DCT-8,G,,,4.1,5.6,,,4.88,,E,E,-
2024,Esportivo,FERRARI,296,GTS,3.0-24V,Plug-in,DCT-8,G,,,6.0,8.0,8.8,13.1,1.97,11,D,C,-
2024,Esportivo,FORD,Mustang,Mach 1,5.0 - 32V,Combustão,A-10,G,,,6.1,8.8,,,3.19,,E,E,-
2024,Esportivo,FORD,Novo Mustang,NEW GT V8,5.0 V8 - 32V,Combustão,A-10,G,,,6.2,8.3,,,3.20,,E,E,-
2024,Esportivo,HONDA,CIVIC,TYPE-R,2.0T - 16V,Combustão,M-6,G,,,8.8,11.1,,,2.27,,D,D,-
2024,Esportivo,JAGUAR,F-TYPE,300RD CP,2.0-16V,Combustão,A-8,G,,,8.8,11.0,,,2.28,,E,D,-
2024,Esportivo,JAGUAR,F-TYPE,300RD CB,2.0-16V,Combustão,A-8,G,,,8.8,11.0,,,2.28,,E,D,-
2024,Esportivo,JAGUAR,F-TYPE,300CB 75,2.0-16V,Combustão,A-8,G,,,8.8,11.0,,,2.28,,E,D,-
2024,Esportivo,JAGUAR,F-TYPE,300CP 75,2.0-16V,Combustão,A-8,G,,,8.8,11.0,,,2.28,,E,D,-
2024,Esportivo,LAMBORGHINI,HURACAN,TECNICA,5.2 - 40V,Combustão,DCT-7,G,,,5.3,6.9,,,3.82,,E,E,-
2024,Esportivo,Mercedes-Benz,AMG SL63S EP,,4.0-32V,Plug-in,A-9,G,,,6.2,7.5,8.7,10.6,2.15,9,D,D,-
2024,Esportivo,MCLAREN,ARTURA,----,3.0-24V,Plug-in,DCT-8,G,,,6.6,8.3,11.3,15.4,1.58,20,D,C,-
2024,Esportivo,PORSCHE,BOXSTER,--,2.0-16V,Combustão,DCT-7,G,,,7.9,10.0,,,2.55,,E,D,-
2024,Esportivo,PORSCHE,BOXSTER,T,2.0-16V,Combustão,DCT-7,G,,,7.9,10.0,,,2.55,,E,D,-
2024,Esportivo,PORSCHE,BOXSTER,STYLE,2.0-16V,Combustão,DCT-7,G,,,7.9,10.0,,,2.55,,E,D,-
2024,Esportivo,PORSCHE,BOXSTER,GTS4.0,4.0-24V,Combustão,DCT-7,G,,,7.1,8.9,,,2.84,,E,E,-
2024,Esportivo,PORSCHE,BOXSTER,25 ANOS,4.0-24V,Combustão,DCT-7,G,,,7.1,8.9,,,2.84,,E,E,-
2024,Esportivo,PORSCHE,BOXSTER,SPYDER,4.0-24V,Combustão,DCT-7,G,,,6.8,8.4,,,3.01,,E,E,-
2024,Esportivo,PORSCHE,BOXSTER ( Produção Semana 12+/24 ),,2.0-16V,Combustão,DCT-7,G,,,8.2,10.0,,,2.48,,E,D,-
2024,Esportivo,PORSCHE,BOXSTER ( Produção Semana 12+/24 ),T,2.0-16V,Combustão,DCT-7,G,,,8.2,10.0,,,2.48,,E,D,-
2024,Esportivo,PORSCHE,BOXSTER ( Produção Semana 12+/24 ),STYLE,2.0-16V,Combustão,DCT-7,G,,,8.2,10.0,,,2.48,,E,D,-
2024,Esportivo,PORSCHE,CAYMAN,--,2.0-16V,Combustão,DCT-7,G,,,7.9,10.0,,,2.55,,E,D,-
2024,Esportivo,PORSCHE,CAYMAN,T,2.0-16V,Combustão,DCT-7,G,,,7.9,10.0,,,2.55,,E,D,-
